filename,target_id,initial_weight,final_weight,action,reason
33902_T2of7_33902.5.json,33902.5,0.5833333333333334,0.9133627144461723,copied,copied
33902_T3of7_33902.7.json,33902.7,0.2,0.07980874012225302,copied,copied
33902_T4of7_33902.9.json,33902.9,1.0,1.0,skipped,no_change
33902_T5of7_33902.11.json,33902.11,0.4166666666666667,0.2716389212420368,copied,copied
33902_T6of7_33902.195.json,33902.195,0.4375,0.40071374464969955,copied,copied
33902_T7of7_33902.626.json,33902.626,0.0,0.0,skipped,no_change
33904_T1of1_33904.3.json,33904.3,0.5,0.5179076501419242,copied,copied
33911_T1of1_33911.3.json,33911.3,0.3269230769230769,0.3319080470217213,copied,copied
33928_T1of1_33928.3.json,33928.3,0.5,0.16355714481941003,copied,copied
33935_T1of1_33935.3.json,33935.3,0.5,0.7237569060773481,copied,copied
33938_T1of1_33938.3.json,33938.3,0.875,0.9889543697470669,copied,copied
33949_T1of1_33949.3.json,33949.3,0.0,0.25101825064825717,copied,copied
33952_T1of1_33952.15.json,33952.15,0.5,0.4212551654774832,copied,copied
33978_T1of1_33978.3.json,33978.3,0.5,0.5,skipped,no_change
33996_T1of1_33996.3.json,33996.3,0.5,0.29537403861476275,copied,copied
34043_T1of1_34043.3.json,34043.3,1.0,1.0,skipped,no_change
34047_T1of1_34047.3.json,34047.3,0.75,0.913709265208376,copied,copied
34066_T1of1_34066.3.json,34066.3,0.5,0.8610251420459216,copied,copied
34088_T1of1_34088.3.json,34088.3,0.25,0.24766108436403722,copied,copied
34110_T1of1_34110.3.json,34110.3,0.5,0.658330285956634,copied,copied
34130_T1of1_34130.3.json,34130.3,0.5,0.7713005444993806,copied,copied
34133_T1of1_34133.3.json,34133.3,0.5,0.05232520112499184,copied,copied
34148_T1of1_34148.3.json,34148.3,0.32142857142857145,0.2608456893608339,copied,copied
34152_T1of1_34152.3.json,34152.3,0.25,0.20634791307891834,copied,copied
34171_T10of20_34171.253.json,34171.253,0.5,0.5925498233075039,copied,copied
34171_T11of20_34171.279.json,34171.279,0.5,0.844946430162981,copied,copied
34171_T12of20_34171.343.json,34171.343,0.5,0.5086078639744952,copied,copied
34171_T13of20_34171.351.json,34171.351,0.5,0.5,skipped,no_change
34171_T14of20_34171.361.json,34171.361,0.75,0.6,copied,copied
34171_T15of20_34171.365.json,34171.365,0.5,0.75,copied,copied
34171_T16of20_34171.367.json,34171.367,1.0,0.5,copied,copied
34171_T17of20_34171.389.json,34171.389,0.75,0.8864438098437762,copied,copied
34171_T18of20_34171.395.json,34171.395,0.5,0.6,copied,copied
34171_T19of20_34171.430.json,34171.430,0.5,0.5276147222731453,copied,copied
34171_T1of20_34171.3.json,34171.3,1.0,0.12395305506427867,copied,copied
34171_T20of20_34171.645.json,34171.645,0.5,0.6,copied,copied
34171_T2of20_34171.5.json,34171.5,0.6666666666666666,0.9038880487950445,copied,copied
34171_T3of20_34171.7.json,34171.7,0.5,0.3599523681967398,copied,copied
34171_T4of20_34171.9.json,34171.9,0.75,0.7524752475247525,copied,copied
34171_T5of20_34171.31.json,34171.31,0.5,0.8656816655473472,copied,copied
34171_T6of20_34171.39.json,34171.39,0.75,0.8975409836065574,copied,copied
34171_T7of20_34171.58.json,34171.58,0.875,0.9577702702702703,copied,copied
34171_T8of20_34171.75.json,34171.75,0.0,0.0,skipped,no_change
34171_T9of20_34171.197.json,34171.197,0.5,0.533423204526925,copied,copied
34185_T1of1_34185.3.json,34185.3,0.5,0.17291243118793387,copied,copied
34200_T1of1_34200.3.json,34200.3,0.5,0.7737556561085973,copied,copied
34242_T1of4_34242.3.json,34242.3,0.5,0.4,copied,copied
34242_T2of4_34242.11.json,34242.11,0.5,0.7950819672131147,copied,copied
34242_T3of4_34242.18.json,34242.18,0.5,0.4,copied,copied
34242_T4of4_34242.26.json,34242.26,0.5,0.75,copied,copied
34255_T1of1_34255.3.json,34255.3,1.0,1.0,skipped,no_change
34258_T1of1_34258.3.json,34258.3,0.5,0.6953538322874185,copied,copied
34267_T1of1_34267.3.json,34267.3,0.875,0.9610943267122152,copied,copied
34283_T1of1_34283.3.json,34283.3,0.5,0.8066118603099313,copied,copied
34284_T1of1_34284.3.json,34284.3,1.0,1.0,skipped,no_change
34291_T1of1_34291.3.json,34291.3,0.5,0.351493848857645,copied,copied
34310_T1of1_34310.3.json,34310.3,0.5,0.10465931098149506,copied,copied
34313_T1of1_34313.3.json,34313.3,0.045454545454545456,0.00874750496995002,copied,copied
34316_T1of1_34316.3.json,34316.3,0.0,0.0,skipped,no_change
34319_T1of1_34319.3.json,34319.3,0.5,0.8481792550299346,copied,copied
34335_T1of1_34335.3.json,34335.3,0.5833333333333334,0.9246147409692969,copied,copied
34370_T1of1_34370.3.json,34370.3,0.75,0.7370882040382571,copied,copied
34463_T1of7_34463.3.json,34463.3,0.5,0.7825602227174853,copied,copied
34463_T2of7_34463.9.json,34463.9,0.75,0.7607639505451593,copied,copied
34463_T3of7_34463.15.json,34463.15,0.5,0.4406252578869469,copied,copied
34463_T4of7_34463.21.json,34463.21,1.0,1.0,skipped,no_change
34463_T5of7_34463.96.json,34463.96,0.5,0.6795408889062478,copied,copied
34463_T6of7_34463.168.json,34463.168,0.0,0.3267841179200251,copied,copied
34463_T7of7_34463.240.json,34463.240,0.5,0.5566181043235445,copied,copied
34468_T1of1_34468.3.json,34468.3,0.5,0.47434551858936885,copied,copied
34523_T1of1_34523.3.json,34523.3,0.25,0.07806383418314791,copied,copied
34536_T1of7_34536.3.json,34536.3,0.5,0.5040720754599469,copied,copied
34536_T2of7_34536.5.json,34536.5,0.5,0.4822046778974899,copied,copied
34536_T3of7_34536.7.json,34536.7,0.5,0.4587847159878427,copied,copied
34536_T4of7_34536.39.json,34536.39,0.5,0.1845001959375942,copied,copied
34536_T5of7_34536.161.json,34536.161,0.5,0.5970957171147339,copied,copied
34536_T6of7_34536.430.json,34536.430,0.5,0.5,skipped,no_change
34536_T7of7_34536.434.json,34536.434,0.5,0.5,skipped,no_change
3454_T1of1_3454.1.json,3454.1,0.6666666666666666,0.9722558884783918,copied,copied
34571_T1of1_34571.3.json,34571.3,0.5,0.5263756250713248,copied,copied
34602_T1of1_34602.3.json,34602.3,0.75,0.9695569646377346,copied,copied
34796_T10of14_34796.21.json,34796.21,0.0,0.0,skipped,no_change
34796_T11of14_34796.146.json,34796.146,0.0,0.0825688073394495,copied,copied
34796_T12of14_34796.530.json,34796.530,0.5,0.6104097438005944,copied,copied
34796_T13of14_34796.685.json,34796.685,0.0,0.14306578422884264,copied,copied
34796_T14of14_34796.819.json,34796.819,0.3333333333333333,0.4666666666666667,copied,copied
34796_T1of14_34796.3.json,34796.3,0.3333333333333333,0.5870050165722662,copied,copied
34796_T2of14_34796.5.json,34796.5,0.5,0.8771502520560699,copied,copied
34796_T3of14_34796.7.json,34796.7,0.4166666666666667,0.45048152323486057,copied,copied
34796_T4of14_34796.9.json,34796.9,0.125,0.10841104667301879,copied,copied
34796_T5of14_34796.11.json,34796.11,0.5,0.5999100285749572,copied,copied
34796_T6of14_34796.13.json,34796.13,0.0,0.34698217370491136,copied,copied
34796_T7of14_34796.15.json,34796.15,0.0,0.13793103448275862,copied,copied
34796_T8of14_34796.17.json,34796.17,0.25,0.13739181259672537,copied,copied
34796_T9of14_34796.19.json,34796.19,0.0,0.29701230228471004,copied,copied
3491_T1of1_3491.1.json,3491.1,0.2857142857142857,0.08623055910465102,copied,copied
34939_T1of1_34939.3.json,34939.3,0.75,0.737262095461747,copied,copied
34942_T1of1_34942.3.json,34942.3,0.5,0.5000228437901987,copied,copied
34946_T1of1_34946.3.json,34946.3,0.625,0.7446700074201662,copied,copied
34960_T1of1_34960.3.json,34960.3,0.25,0.6495375551071142,copied,copied
34984_T1of1_34984.3.json,34984.3,0.5,0.5294117647058824,copied,copied
35024_T1of6_35024.9.json,35024.9,0.5,0.28104254007962853,copied,copied
35024_T2of6_35024.11.json,35024.11,0.5,0.4,copied,copied
35024_T3of6_35024.41.json,35024.41,0.5,0.7625669012080256,copied,copied
35024_T4of6_35024.61.json,35024.61,0.5,0.6,copied,copied
35024_T5of6_35024.85.json,35024.85,0.5,0.36764705882352944,copied,copied
35024_T6of6_35024.97.json,35024.97,0.5,0.8869417750141323,copied,copied
35028_T1of1_35028.3.json,35028.3,0.3,0.039436150557983385,copied,copied
35063_T1of2_35063.3.json,35063.3,0.5,0.5192307692307693,copied,copied
35063_T2of2_35063.5.json,35063.5,0.5,0.8826445556062127,copied,copied
35075_T1of1_35075.3.json,35075.3,0.5,0.09999999999999998,copied,copied
35120_T1of4_35120.3.json,35120.3,0.25,0.9627172288093098,copied,copied
35120_T2of4_35120.7.json,35120.7,0.5,0.4587155963302752,copied,copied
35120_T3of4_35120.23.json,35120.23,0.5,0.47565298689156815,copied,copied
35120_T4of4_35120.33.json,35120.33,1.0,1.0,skipped,no_change
35128_T1of4_35128.65.json,35128.65,0.5,0.7762943929456853,copied,copied
35128_T2of4_35128.67.json,35128.67,0.5,0.4384265236592999,copied,copied
35128_T3of4_35128.69.json,35128.69,0.5,0.5412844036697247,copied,copied
35128_T4of4_35128.81.json,35128.81,0.5,0.6,copied,copied
35129_T1of4_35129.3.json,35129.3,0.5,0.6411237054420963,copied,copied
35129_T2of4_35129.5.json,35129.5,0.5,0.9555112688395249,copied,copied
35129_T3of4_35129.53.json,35129.53,0.5,0.511002444987775,copied,copied
35129_T4of4_35129.128.json,35129.128,0.5,0.6,copied,copied
35161_T1of1_35161.3.json,35161.3,0.125,0.013663485789216334,copied,copied
35164_T1of1_35164.3.json,35164.3,0.5,0.33810007030316114,copied,copied
35183_T1of1_35183.3.json,35183.3,0.5,0.6521822244056078,copied,copied
35193_T1of1_35193.3.json,35193.3,0.75,0.757104052308196,copied,copied
35194_T1of1_35194.3.json,35194.3,0.5,0.6844978165938865,copied,copied
35225_T1of1_35225.3.json,35225.3,0.4444444444444444,0.2001134581360404,copied,copied
35250_T1of1_35250.3.json,35250.3,0.18571428571428572,0.015953333820565685,copied,copied
3529_T1of1_3529.1.json,3529.1,0.7321428571428571,0.8943843131715028,copied,copied
35336_T1of1_35336.3.json,35336.3,0.75,0.8107988612516402,copied,copied
35353_T1of1_35353.3.json,35353.3,0.0,0.0,skipped,no_change
35361_T1of1_35361.3.json,35361.3,0.75,0.7501969782905222,copied,copied
35390_T1of1_35390.3.json,35390.3,0.5,0.06185209877300357,copied,copied
35458_T1of1_35458.3.json,35458.3,0.5,0.17319280434461126,copied,copied
35490_T1of1_35490.3.json,35490.3,0.5,0.8714652956298201,copied,copied
35542_T1of1_35542.3.json,35542.3,0.4473684210526316,0.44819688470268365,copied,copied
35548_T1of1_35548.3.json,35548.3,1.0,0.05148596458479948,copied,copied
35581_T1of1_35581.3.json,35581.3,1.0,1.0,skipped,no_change
35590_T1of1_35590.3.json,35590.3,0.5,0.28977417114680776,copied,copied
35612_T1of1_35612.3.json,35612.3,1.0,1.0,skipped,no_change
35624_T1of1_35624.3.json,35624.3,0.3333333333333333,0.07608375198775236,copied,copied
35647_T1of1_35647.3.json,35647.3,0.875,0.934697291788169,copied,copied
35653_T1of1_35653.3.json,35653.3,0.5,0.5507175471729153,copied,copied
35658_T1of5_35658.3.json,35658.3,0.5,0.7670256674835547,copied,copied
35658_T2of5_35658.5.json,35658.5,0.5,0.43103448275862066,copied,copied
35658_T3of5_35658.23.json,35658.23,0.5,0.5,skipped,no_change
35658_T4of5_35658.25.json,35658.25,0.5,0.6323529411764706,copied,copied
35658_T5of5_35658.27.json,35658.27,0.5,0.6,copied,copied
35674_T1of3_35674.3.json,35674.3,0.5,0.9579478553406224,copied,copied
35674_T2of3_35674.27.json,35674.27,0.5,0.25,copied,copied
35674_T3of3_35674.29.json,35674.29,0.5,0.8461538461538461,copied,copied
35727_T1of1_35727.3.json,35727.3,0.5,0.7019497569713556,copied,copied
35761_T1of1_35761.3.json,35761.3,0.5,0.44914973323542556,copied,copied
35798_T1of1_35798.3.json,35798.3,0.0,0.0,skipped,no_change
35813_T1of1_35813.3.json,35813.3,0.5,0.4906530199029454,copied,copied
35818_T1of1_35818.3.json,35818.3,0.5178571428571429,0.4066844819334758,copied,copied
35833_T1of1_35833.3.json,35833.3,0.75,0.7922356317151125,copied,copied
35855_T1of1_35855.3.json,35855.3,0.875,0.9804752133695969,copied,copied
35864_T1of1_35864.21.json,35864.21,0.5,0.8378275478856496,copied,copied
35865_T1of1_35865.3.json,35865.3,0.5625,0.6602837290796125,copied,copied
35918_T1of1_35918.3.json,35918.3,0.5,0.6697499526133139,copied,copied
35969_T1of1_35969.3.json,35969.3,0.5,0.21989249385539927,copied,copied
36089_T1of1_36089.3.json,36089.3,0.0,0.0,skipped,no_change
36145_T1of1_36145.3.json,36145.3,0.5,0.4996055875902803,copied,copied
3615_T1of1_3615.1.json,3615.1,0.48717948717948717,0.9289269499601315,copied,copied
36175_T1of1_36175.3.json,36175.3,0.5,0.38387715930902117,copied,copied
36249_T1of1_36249.3.json,36249.3,0.25,0.0783322137451114,copied,copied
36304_T1of1_36304.3.json,36304.3,0.08333333333333333,0.01825937222153444,copied,copied
36333_T1of1_36333.3.json,36333.3,0.5,0.08820988901669174,copied,copied
36382_T1of1_36382.3.json,36382.3,1.0,1.0,skipped,no_change
36397_T1of1_36397.3.json,36397.3,0.5,0.7172472851192918,copied,copied
36403_T1of1_36403.3.json,36403.3,1.0,1.0,skipped,no_change
3654_T1of1_3654.1.json,3654.1,0.875,0.9821288227051095,copied,copied
36580_T1of1_36580.3.json,36580.3,0.5,0.46723652555050327,copied,copied
36608_T1of1_36608.3.json,36608.3,0.5,0.05145945239094324,copied,copied
36624_T10of14_36624.597.json,36624.597,0.5,0.501146028094578,copied,copied
36624_T11of14_36624.599.json,36624.599,0.5,0.8789123129332017,copied,copied
36624_T12of14_36624.601.json,36624.601,0.5,0.9310344827586207,copied,copied
36624_T13of14_36624.815.json,36624.815,0.5,0.5901399664704278,copied,copied
36624_T14of14_36624.854.json,36624.854,0.5,0.7737556561085973,copied,copied
36624_T1of14_36624.31.json,36624.31,0.5,0.499987807182044,copied,copied
36624_T2of14_36624.3.json,36624.3,0.5,0.8635317273152817,copied,copied
36624_T3of14_36624.5.json,36624.5,0.5,0.36764705882352944,copied,copied
36624_T4of14_36624.7.json,36624.7,0.5,0.75,copied,copied
36624_T5of14_36624.13.json,36624.13,0.5,0.8995709746219306,copied,copied
36624_T6of14_36624.15.json,36624.15,0.5,0.48899755501222497,copied,copied
36624_T7of14_36624.29.json,36624.29,0.5,0.6,copied,copied
36624_T8of14_36624.143.json,36624.143,0.5,0.9596085854376052,copied,copied
36624_T9of14_36624.595.json,36624.595,0.5,0.6323529411764706,copied,copied
36670_T1of1_36670.3.json,36670.3,0.5,0.6120105946258176,copied,copied
36685_T1of1_36685.3.json,36685.3,0.5,0.5,skipped,no_change
36713_T1of1_36713.3.json,36713.3,0.49166666666666664,0.060909782997849826,copied,copied
36741_T1of1_36741.3.json,36741.3,0.5,0.5519467190791427,copied,copied
36781_T1of1_36781.3.json,36781.3,0.5,0.06549895272830747,copied,copied
36808_T1of1_36808.3.json,36808.3,0.5,0.44647135381239844,copied,copied
36814_T10of12_36814.212.json,36814.212,1.0,1.0,skipped,no_change
36814_T11of12_36814.345.json,36814.345,0.5,0.6323529411764706,copied,copied
36814_T12of12_36814.365.json,36814.365,0.5,0.5,skipped,no_change
36814_T1of12_36814.3.json,36814.3,0.4166666666666667,0.19576905526625912,copied,copied
36814_T2of12_36814.5.json,36814.5,0.625,0.8999150952162994,copied,copied
36814_T3of12_36814.7.json,36814.7,0.75,0.9753783092027094,copied,copied
36814_T4of12_36814.9.json,36814.9,0.625,0.8157028297535673,copied,copied
36814_T5of12_36814.11.json,36814.11,0.4166666666666667,0.5390195161920021,copied,copied
36814_T6of12_36814.13.json,36814.13,0.375,0.3851526190306059,copied,copied
36814_T7of12_36814.15.json,36814.15,0.5,0.351493848857645,copied,copied
36814_T8of12_36814.17.json,36814.17,0.375,0.2611995037433299,copied,copied
36814_T9of12_36814.114.json,36814.114,0.3333333333333333,0.6983408748114631,copied,copied
36818_T1of1_36818.3.json,36818.3,0.85,0.954708722478029,copied,copied
36847_T1of1_36847.3.json,36847.3,1.0,1.0,skipped,no_change
36863_T1of1_36863.3.json,36863.3,0.125,0.09907554432295622,copied,copied
36899_T1of1_36899.3.json,36899.3,0.5,0.5038226961165292,copied,copied
36900_T1of1_36900.3.json,36900.3,0.5,0.46657679547307496,copied,copied
3692_T1of1_3692.1.json,3692.1,0.328125,0.03263464587187548,copied,copied
36972_T1of1_36972.3.json,36972.3,0.5,0.8402961472140635,copied,copied
36975_T1of1_36975.3.json,36975.3,0.5,0.1812907350403854,copied,copied
36981_T1of1_36981.3.json,36981.3,0.47058823529411764,0.9413163254855952,copied,copied
37016_T1of1_37016.3.json,37016.3,0.25,0.03325312925492299,copied,copied
37049_T1of1_37049.3.json,37049.3,0.5,0.5036810821932891,copied,copied
37052_T1of1_37052.3.json,37052.3,0.5,0.5001222395676471,copied,copied
37070_T1of1_37070.3.json,37070.3,0.375,0.4401820062750157,copied,copied
37092_T1of1_37092.3.json,37092.3,0.5,0.504950495049505,copied,copied
37162_T1of4_37162.3.json,37162.3,0.25,0.23529411764705882,copied,copied
37162_T2of4_37162.5.json,37162.5,0.625,0.1550633966747162,copied,copied
37162_T3of4_37162.7.json,37162.7,0.75,0.9537892791127541,copied,copied
37162_T4of4_37162.130.json,37162.130,1.0,1.0,skipped,no_change
37217_T1of1_37217.3.json,37217.3,0.5,0.662800843177062,copied,copied
37240_T1of1_37240.3.json,37240.3,0.5,0.3676470588235294,copied,copied
37242_T1of1_37242.3.json,37242.3,1.0,1.0,skipped,no_change
37252_T1of1_37252.3.json,37252.3,0.5,0.49504950495049505,copied,copied
37287_T1of1_37287.3.json,37287.3,0.25,0.2533860935919969,copied,copied
37293_T1of1_37293.3.json,37293.3,0.5,0.5498106861000184,copied,copied
37299_T1of1_37299.151.json,37299.151,0.3333333333333333,0.02488675337326146,copied,copied
37335_T1of1_37335.3.json,37335.3,0.5,0.8869417750141323,copied,copied
37359_T1of1_37359.3.json,37359.3,1.0,1.0,skipped,no_change
37371_T1of1_37371.3.json,37371.3,0.5,0.6,copied,copied
37417_T1of1_37417.3.json,37417.3,0.75,0.28965300153923407,copied,copied
37448_T1of1_37448.3.json,37448.3,0.5,0.34495035720892264,copied,copied
37479_T1of1_37479.3.json,37479.3,0.625,0.8751562636552586,copied,copied
37485_T1of1_37485.3.json,37485.3,0.0,0.0,skipped,no_change
37506_T1of1_37506.3.json,37506.3,1.0,1.0,skipped,no_change
37507_T1of1_37507.3.json,37507.3,1.0,0.8078019973261445,copied,copied
37517_T1of1_37517.3.json,37517.3,0.5,0.1830804010915642,copied,copied
37521_T1of1_37521.3.json,37521.3,0.46634615384615385,0.8496331706655413,copied,copied
37529_T1of1_37529.3.json,37529.3,1.0,1.0,skipped,no_change
37559_T1of1_37559.3.json,37559.3,0.8928571428571429,0.9931518354563404,copied,copied
37608_T1of3_37608.5.json,37608.5,0.5625,0.8674089046566711,copied,copied
37608_T2of3_37608.15.json,37608.15,0.4166666666666667,0.41949918174277584,copied,copied
37608_T3of3_37608.17.json,37608.17,0.4166666666666667,0.6777170787204303,copied,copied
37610_T1of1_37610.3.json,37610.3,0.3333333333333333,0.2520670245706079,copied,copied
37615_T1of1_37615.3.json,37615.3,0.75,0.925660029383669,copied,copied
37635_T1of1_37635.3.json,37635.3,0.5625,0.6747887951801039,copied,copied
37652_T1of1_37652.3.json,37652.3,0.5,0.9141332657586487,copied,copied
37673_T1of1_37673.3.json,37673.3,0.7142857142857143,0.6096203731330201,copied,copied
37675_T1of1_37675.3.json,37675.3,0.5,0.8552164710043231,copied,copied
37719_T10of29_37719.207.json,37719.207,0.25,0.7073170731707317,copied,copied
37719_T11of29_37719.219.json,37719.219,0.3125,0.45,copied,copied
37719_T12of29_37719.247.json,37719.247,0.6666666666666666,0.9143101970865467,copied,copied
37719_T13of29_37719.289.json,37719.289,0.55,0.7963800904977376,copied,copied
37719_T14of29_37719.291.json,37719.291,0.6,0.6,skipped,no_change
37719_T15of29_37719.293.json,37719.293,0.7,0.8079999999999999,copied,copied
37719_T16of29_37719.303.json,37719.303,0.3333333333333333,0.8666666666666667,copied,copied
37719_T17of29_37719.305.json,37719.305,0.46875,0.734375,copied,copied
37719_T18of29_37719.341.json,37719.341,0.25,0.4485294117647059,copied,copied
37719_T19of29_37719.343.json,37719.343,0.5,0.8048780487804879,copied,copied
37719_T1of29_37719.3.json,37719.3,0.35,0.6408839779005524,copied,copied
37719_T20of29_37719.406.json,37719.406,0.375,0.6875,copied,copied
37719_T21of29_37719.432.json,37719.432,0.0,0.0,skipped,no_change
37719_T22of29_37719.454.json,37719.454,0.125,0.11011621261192608,copied,copied
37719_T23of29_37719.478.json,37719.478,0.0,0.8,copied,copied
37719_T24of29_37719.482.json,37719.482,0.0,0.2647058823529412,copied,copied
37719_T25of29_37719.494.json,37719.494,0.8333333333333334,0.9666666666666667,copied,copied
37719_T26of29_37719.506.json,37719.506,0.5,0.75,copied,copied
37719_T27of29_37719.514.json,37719.514,0.5,0.39999999999999997,copied,copied
37719_T28of29_37719.528.json,37719.528,1.0,1.0,skipped,no_change
37719_T29of29_37719.548.json,37719.548,0.0,0.0,skipped,no_change
37719_T2of29_37719.5.json,37719.5,0.5,0.5629630471863426,copied,copied
37719_T3of29_37719.7.json,37719.7,0.53125,0.49669508080070773,copied,copied
37719_T4of29_37719.9.json,37719.9,0.40625,0.6933649331445089,copied,copied
37719_T5of29_37719.61.json,37719.61,0.4,0.6910467706013363,copied,copied
37719_T6of29_37719.141.json,37719.141,0.75,0.9230769230769231,copied,copied
37719_T7of29_37719.187.json,37719.187,0.3125,0.65625,copied,copied
37719_T8of29_37719.191.json,37719.191,0.25,0.625,copied,copied
37719_T9of29_37719.193.json,37719.193,0.5357142857142857,0.8000922651084115,copied,copied
37721_T1of1_37721.3.json,37721.3,0.5,0.3771113026071016,copied,copied
37726_T1of1_37726.3.json,37726.3,0.16666666666666666,0.4980589452715256,copied,copied
37734_T1of1_37734.3.json,37734.3,0.5,0.4593906264782825,copied,copied
37737_T1of1_37737.3.json,37737.3,1.0,1.0,skipped,no_change
37741_T1of1_37741.3.json,37741.3,0.8863636363636364,0.996936418043425,copied,copied
37750_T1of4_37750.3.json,37750.3,0.5,0.8769230769230769,copied,copied
37750_T2of4_37750.5.json,37750.5,0.5,0.9505197060832346,copied,copied
37750_T3of4_37750.7.json,37750.7,0.5,0.8553875638308786,copied,copied
37750_T4of4_37750.69.json,37750.69,0.5,0.9143835616438356,copied,copied
37769_T1of1_37769.3.json,37769.3,0.0,3.986953397631725e-05,copied,copied
37778_T1of1_37778.3.json,37778.3,0.75,0.7799558341793216,copied,copied
37831_T1of1_37831.3.json,37831.3,0.8333333333333334,0.970858608105843,copied,copied
37833_T1of1_37833.3.json,37833.3,0.5,0.5360214213070745,copied,copied
37910_T1of1_37910.3.json,37910.3,0.5,0.2903673250609049,copied,copied
37915_T1of1_37915.3.json,37915.3,0.5,0.40407979308804376,copied,copied
37927_T1of1_37927.37.json,37927.37,1.0,0.948334814542045,copied,copied
37942_T1of1_37942.3.json,37942.3,1.0,1.0,skipped,no_change
37947_T1of4_37947.41.json,37947.41,0.5,0.5,skipped,no_change
37947_T2of4_37947.88.json,37947.88,0.5,0.8338717650981249,copied,copied
37947_T3of4_37947.94.json,37947.94,0.5,0.5572343355231364,copied,copied
37947_T4of4_37947.99.json,37947.99,0.5,0.9320974933975662,copied,copied
38004_T1of1_38004.3.json,38004.3,0.6111111111111112,0.04667121311325584,copied,copied
38007_T1of1_38007.3.json,38007.3,0.5,0.9018115522406006,copied,copied
38008_T1of1_38008.3.json,38008.3,0.0625,0.058164962457189946,copied,copied
38009_T1of1_38009.3.json,38009.3,1.0,1.0,skipped,no_change
38011_T1of1_38011.3.json,38011.3,0.53125,0.5261969097755443,copied,copied
38017_T1of1_38017.3.json,38017.3,0.25,0.56917809882216,copied,copied
38041_T1of1_38041.3.json,38041.3,0.5,0.5294117647058824,copied,copied
38046_T1of1_38046.3.json,38046.3,0.5,0.1884121008737768,copied,copied
38065_T1of1_38065.3.json,38065.3,0.5,0.4838782259158625,copied,copied
38089_T1of1_38089.3.json,38089.3,0.5,0.7737556561085973,copied,copied
38093_T1of1_38093.3.json,38093.3,0.9166666666666666,0.8206686297405457,copied,copied
38099_T1of4_38099.3.json,38099.3,0.6785714285714286,0.23957967047098783,copied,copied
38099_T2of4_38099.148.json,38099.148,0.5625,0.9348160514584669,copied,copied
38099_T3of4_38099.155.json,38099.155,0.6071428571428571,0.8169585941631232,copied,copied
38099_T4of4_38099.367.json,38099.367,0.5,0.16891891891891897,copied,copied
38103_T1of4_38103.3.json,38103.3,0.625,0.7443665972353721,copied,copied
38103_T2of4_38103.7.json,38103.7,0.75,0.7499999998873906,copied,copied
38103_T3of4_38103.50.json,38103.50,0.5,0.5156895231215252,copied,copied
38103_T4of4_38103.54.json,38103.54,0.375,0.3396626505640639,copied,copied
38119_T1of1_38119.3.json,38119.3,0.625,0.9353872812817573,copied,copied
38132_T1of1_38132.3.json,38132.3,0.5416666666666666,0.43286961648714783,copied,copied
38136_T1of1_38136.3.json,38136.3,0.21153846153846154,0.056497922396712336,copied,copied
38189_T1of1_38189.3.json,38189.3,0.75,0.7069789532746452,copied,copied
38195_T1of1_38195.3.json,38195.3,0.75,0.7181587899937784,copied,copied
38196_T1of1_38196.3.json,38196.3,1.0,0.8979114133619891,copied,copied
38199_T1of1_38199.3.json,38199.3,0.5,0.49504950495049505,copied,copied
38227_T1of1_38227.3.json,38227.3,0.5,0.952768558951965,copied,copied
38236_T1of1_38236.3.json,38236.3,0.5,0.15347124554099634,copied,copied
38256_T1of1_38256.3.json,38256.3,0.5,0.75,copied,copied
38268_T1of1_38268.3.json,38268.3,0.6666666666666666,0.8846336135470165,copied,copied
38279_T1of1_38279.3.json,38279.3,0.75,0.31558603817795355,copied,copied
38284_T1of1_38284.3.json,38284.3,0.45,0.44795070054331015,copied,copied
38307_T1of1_38307.3.json,38307.3,0.625,0.15078838486992768,copied,copied
38372_T1of1_38372.3.json,38372.3,0.5,0.511002444987775,copied,copied
38382_T1of1_38382.3.json,38382.3,0.5,0.27624309392265195,copied,copied
38410_T1of3_38410.3.json,38410.3,0.5,0.4,copied,copied
38410_T2of3_38410.5.json,38410.5,0.5,0.25,copied,copied
38410_T3of3_38410.7.json,38410.7,0.5,0.4,copied,copied
38451_T1of3_38451.3.json,38451.3,0.5,0.9032764297222937,copied,copied
38451_T2of3_38451.5.json,38451.5,0.5,0.6,copied,copied
38451_T3of3_38451.7.json,38451.7,0.5,0.49504950495049505,copied,copied
38511_T1of1_38511.3.json,38511.3,0.5,0.3702491282955972,copied,copied
38522_T1of6_38522.3.json,38522.3,0.5,0.5068259385665529,copied,copied
38522_T2of6_38522.5.json,38522.5,0.5,0.6,copied,copied
38522_T3of6_38522.7.json,38522.7,0.5,0.36764705882352944,copied,copied
38522_T4of6_38522.9.json,38522.9,0.5,0.6,copied,copied
38522_T5of6_38522.11.json,38522.11,0.5,0.4,copied,copied
38522_T6of6_38522.43.json,38522.43,0.5,0.5,skipped,no_change
38529_T1of1_38529.3.json,38529.3,0.5,0.4976363183636526,copied,copied
38531_T1of1_38531.3.json,38531.3,0.5,0.7204419176845371,copied,copied
38534_T1of1_38534.3.json,38534.3,0.6666666666666666,0.9739375837768123,copied,copied
3853_T1of3_3853.1.json,3853.1,0.5,0.9200900370569527,copied,copied
3853_T2of3_3853.2.json,3853.2,0.5,0.6713987748098718,copied,copied
